Timestamp,Status,Barcode,Reference,Type
2025-10-01 03:21:12.601,PASS,http://en.m.wikipedia.org,http://en.m.wikipedia.org,QRCODE
2025-10-01 03:21:14.146,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 03:21:15.676,PASS,http://en.m.wikipedia.org,http://en.m.wikipedia.org,QRCODE
2025-10-01 03:21:17.173,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 03:21:18.689,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 03:21:20.191,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 03:21:21.751,PASS,http://en.m.wikipedia.org,http://en.m.wikipedia.org,QRCODE
2025-10-01 03:21:23.241,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 03:21:24.781,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 03:21:26.291,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 03:21:27.805,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 03:21:29.307,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 03:21:30.824,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:31:19.854,REFERENCE_SET,http://en.m.wikipedia.org,http://en.m.wikipedia.org,QRCODE
2025-10-01 19:31:38.257,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:31:39.781,PASS,http://en.m.wikipedia.org,http://en.m.wikipedia.org,QRCODE
2025-10-01 19:31:41.312,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:31:42.826,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:31:44.349,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:31:45.863,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:31:47.398,PASS,http://en.m.wikipedia.org,http://en.m.wikipedia.org,QRCODE
2025-10-01 19:31:48.905,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:31:50.418,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:31:51.928,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:31:53.453,PASS,http://en.m.wikipedia.org,http://en.m.wikipedia.org,QRCODE
2025-10-01 19:31:54.953,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:31:56.465,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:31:57.978,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:31:59.496,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:00.998,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:02.498,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:04.043,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:05.562,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:07.098,PASS,http://en.m.wikipedia.org,http://en.m.wikipedia.org,QRCODE
2025-10-01 19:32:08.595,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:10.137,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:11.648,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:13.167,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:14.701,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:16.221,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:17.731,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:19.259,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:20.770,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:22.289,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:23.800,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:25.305,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:26.806,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:28.350,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:29.867,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:31.391,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:32.910,MISMATCH,https://prooftag.net/,http://en.m.wikipedia.org,QRCODE
2025-10-01 19:32:34.419,MISMATCH,https://prooftag.net/,http://en.m.wikipedia.org,QRCODE
2025-10-01 19:32:35.934,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:37.473,MISMATCH,https://prooftag.net/,http://en.m.wikipedia.org,QRCODE
2025-10-01 19:32:38.968,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:40.507,MISMATCH,https://prooftag.net/,http://en.m.wikipedia.org,QRCODE
2025-10-01 19:32:42.034,NO_BARCODE,,http://en.m.wikipedia.org,
2025-10-01 19:32:43.556,NO_BARCODE,,http://en.m.wikipedia.org,
